Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/22378899-vil-gnagy-strand,Világnagy strand,Stephen King,,,4.21,14,1991-01-01,234.0,0.0,18.0,43.279945242984255
https://www.goodreads.com/book/show/33897604-11-22-63,11/22/63 中,Stephen King,,,4.54,13,2016-10-07,477.0,0.0,8.0,69.04585900068446
https://www.goodreads.com/book/show/52244551-relatos-raros-de-ficci-n-1,Relatos Raros de Ficción 1,Stephen King,,,3.28,18,2000-10-10,217.0,5.0,22.0,53.054072553045856
https://www.goodreads.com/book/show/200768086-friedhof-der-kuscheltiere,Friedhof der Kuscheltiere,Stephen King,,,4.21,14,2015-05-01,299.0,0.0,6.0,67.60848733744011
https://www.goodreads.com/book/show/53904456-frumoasele-adormite---editura-nemira,Frumoasele adormite - Editura Nemira,Stephen King,,,3.87,15,2020-04-16,299.0,0.0,0.0,72.56947296372347
https://www.goodreads.com/book/show/52743009-la-torre-oscura-vii,La Torre Oscura VII,Stephen King,,Spanish; Castilian,4.46,13,2016-01-01,1008.0,0.0,15.0,68.27926078028747
https://www.goodreads.com/book/show/52212623-the-king-family-and-the-wicked-witch,The King Family and the Wicked Witch,Stephen King,,English,3.11,18,1977-08-25,7.0,0.0,41.0,29.927446954141
https://www.goodreads.com/book/show/1131762.The_Tommyknockers_Thinner_Bachman_Books,The Tommyknockers/Thinner/Bachman Books,Stephen King,,,4.31,13,1989-10-01,299.0,0.0,46.0,42.02874743326489
https://www.goodreads.com/book/show/57433994,Газонокосильщик,Stephen King,Paranormal,,4.0,14,2011-01-01,352.0,0.0,3.0,63.279945242984255
https://www.goodreads.com/book/show/62313777-fairy-tale-hardcover-billy-summers-lord-of-the-flie-3-books-collecti,"Fairy Tale [Hardcover], Billy Summers, Lord of the Flie 3 Books Collection Set By Stephen King & William Golding",Stephen King,,,4.67,12,2022-01-01,299.0,4.0,26.0,74.28062970568104
https://www.goodreads.com/book/show/7819642-it-3,It 〈3〉,Stephen King,,,4.0,14,1994-12-01,460.0,0.0,22.0,47.19507186858316
https://www.goodreads.com/book/show/144638517-later,Later,Stephen King,,,4.15,13,2021-02-25,299.0,0.0,5.0,73.4318959616701
https://www.goodreads.com/book/show/4279904-kinder-des-zorns-der-werwolf-von-tarker-mills,Kinder des Zorns. Der Werwolf von Tarker Mills,Stephen King,,German,3.0,18,2008-01-01,299.0,0.0,15.0,60.27926078028747
https://www.goodreads.com/book/show/54682254-den-gr-nne-mil-del-1-de-to-d-de-piger,"Den Grønne Mil, Del 1, De to døde piger",Stephen King,,Danish,4.42,12,1996-01-01,93.0,0.0,6.0,48.27926078028747
https://www.goodreads.com/book/show/104568553-billy-summers,Billy Summers: Stephen King notebook with 8.5 x 11 in 100 pages,Stephen King,,English,4.42,12,2021-12-27,100.0,0.0,33.0,74.26694045174538
https://www.goodreads.com/book/show/1811275.L_Homme_qu_il_vous_faut_et_autres_nouvelles,"L'Homme qu'il vous faut, et autres nouvelles",Stephen King,,,3.79,14,1978-01-01,299.0,0.0,22.0,30.28062970568104
https://www.goodreads.com/book/show/54682333-den-gr-nne-mil-del-4-en-uhyggelig-d-d,"Den Grønne Mil, Del 4, En uhyggelig død",Stephen King,,Danish,4.73,11,1996-01-01,95.0,0.0,7.0,48.27926078028747
https://www.goodreads.com/book/show/214437988-the-shawshank-redemption,The Shawshank Redemption,Stephen King,,English,4.54,37,2024-10-29,128.0,6.0,18.0,77.10609171800137
https://www.goodreads.com/book/show/199754677-flight-or-fright,Flight or Fright: 17 Turbulent Tales Edited by Stephen King and Bev Vincent,Stephen King,,,3.65,17,2018-09-04,299.0,2.0,15.0,70.95414099931554
https://www.goodreads.com/book/show/161035439-the-green-mile-3,The Green Mile 3: Coffey's Hands,Stephen King,,English,4.46,13,1996-01-01,299.0,0.0,9.0,48.27926078028747
https://www.goodreads.com/book/show/62019160-de-eerlijke-vinder,De eerlijke vinder,Stephen King,,,4.07,14,2020-01-16,299.0,0.0,4.0,72.32032854209446
https://www.goodreads.com/book/show/58600580-stephen-king-collection-3-books-set,Stephen King Collection 3 Books Set,Stephen King,,,4.58,12,2020-01-01,299.0,0.0,29.0,72.27926078028747
https://www.goodreads.com/book/show/61329675-desesperacion,Desesperacion,Stephen King,,,3.44,16,1998-01-01,299.0,2.0,11.0,50.28062970568104
https://www.goodreads.com/book/show/104568553-billy-summers,Billy Summers: Stephen King notebook with 8.5 x 11 in 100 pages,Stephen King,,English,4.42,12,2021-12-27,100.0,0.0,33.0,74.26694045174538
https://www.goodreads.com/book/show/48658435-rasande-rose,Rasande Rose,Stephen King,,,3.79,14,1996-01-01,482.0,0.0,16.0,48.27926078028747
https://www.goodreads.com/book/show/17884343-el-dedo-movil-y-otras-truculencias,El dedo movil y otras truculencias,Stephen King,,Spanish; Castilian,3.71,14,1996-01-01,183.0,3.0,23.0,48.27926078028747
https://www.goodreads.com/book/show/40200968-dark-tower-gunslinger-the-battle-of-tull-5-issue-1st-print-comic-set,Dark Tower Gunslinger The Battle of Tull 5 Issue 1st Print Comic Set,Stephen King,,English,4.64,11,2011-12-06,154.0,0.0,34.0,64.20807665982204
https://www.goodreads.com/book/show/55529247-ejderhan-n-g-zleri,Ejderhanın Gözleri,Stephen King,,Turkish,3.92,13,1984-01-01,255.0,0.0,7.0,36.27926078028747
https://www.goodreads.com/book/show/32332922-das-flo,Das Floß: Story aus Blut [The Raft],Stephen King,,,3.19,16,2016-10-03,68.0,0.0,0.0,69.03490759753593
https://www.goodreads.com/book/show/52838940-carrie-el-umbral-de-la-noche,CARRIE / EL UMBRAL DE LA NOCHE,Stephen King,,Spanish; Castilian,4.17,12,1974-04-05,568.0,0.0,13.0,26.537987679671456
https://www.goodreads.com/book/show/49117514-jhonathan-and-the-witchs,Jhonathan and the witchs,Stephen King,,English,2.94,17,1956-01-01,299.0,0.0,28.0,8.279260780287474
https://www.goodreads.com/book/show/54454899-celular,Celular,Stephen King,,,3.85,13,2014-08-29,299.0,0.0,0.0,66.93771389459275
https://www.goodreads.com/book/show/39345115-le-maschere-dell-orrore,Le maschere dell’orrore,Stephen King,Graphic Novels,Italian,4.08,12,2018-03-01,128.0,0.0,10.0,70.44216290212184
https://www.goodreads.com/book/show/60649407-vantul-prin-gaura-cheii-turnul-intunecat,Vantul Prin Gaura Cheii. Turnul Intunecat,Stephen King,,Romanian,4.45,11,2019-06-27,299.0,0.0,12.0,71.76454483230664
https://www.goodreads.com/book/show/40817781-schemerwereld,Schemerwereld,Stephen King,,Dutch; Flemish,3.77,13,2017-05-05,515.0,0.0,20.0,69.6208076659822
https://www.goodreads.com/book/show/34931402-on-the-border,On the Border,Stephen King,,,4.9,10,1978-09-01,611.0,0.0,42.0,30.94592744695414
https://www.goodreads.com/book/show/25321966-the-master-of-fear,"The Master of Fear: Cell, The Girl Who Loved Tom Gordon, Cujo",Stephen King,,English,4.36,11,2009-09-01,1184.0,0.0,64.0,61.946611909650926
https://www.goodreads.com/book/show/155653.Selected_from_Carrie,Selected from Carrie,Stephen King,,English,4.36,11,1992-05-01,62.0,0.0,65.0,44.610540725530456
https://www.goodreads.com/book/show/131939480-the-stand-for-the-first-time-complete-and-uncut-by-stephen-king-hardcov,The Stand for the First Time Complete and Uncut By Stephen King (Hardcover) Plus 2 Free Hardcovers: The Tommyknockers and Needful Things: The Last Castle Rock Story,Stephen King,,English,4.21,14,1999-01-01,299.0,10.0,28.0,51.279945242984255
https://www.goodreads.com/book/show/166856948-the-wind-through-the-keyhole,The Wind through the Keyhole,Stephen King,,English,4.08,13,2013-02-26,299.0,0.0,11.0,65.43463381245722
https://www.goodreads.com/book/show/43580373,Пляж,Stephen King,Horror,Russian,4.0,12,2018-01-01,299.0,0.0,7.0,70.28062970568104
https://www.goodreads.com/book/show/49460121-la-torre-oscura-07,LA TORRE OSCURA 07,Stephen King,,,4.0,12,2006-01-01,896.0,0.0,12.0,58.28062970568104
https://www.goodreads.com/book/show/32995760-im-kabinett-des-todes,Im Kabinett des Todes: Story (Story Selection 47),Stephen King,,German,3.69,13,2016-11-14,71.0,0.0,0.0,69.14989733059548
https://www.goodreads.com/book/show/59236094-a-ragyog-s,A ragyogás,Stephen King,,,4.8,10,1977-01-01,500.0,2.0,3.0,29.281314168377826
https://www.goodreads.com/book/show/30687324,Худей! / Жребий Иерусалима / Один на дороге / Кладбище домашних любимцев,Stephen King,,,4.27,11,1993-01-01,575.0,0.0,10.0,45.281314168377826
https://www.goodreads.com/book/show/7819650,荒地〈上〉,Stephen King,,,4.27,11,1999-09-01,396.0,0.0,16.0,51.945242984257355
https://www.goodreads.com/book/show/54682273-den-gr-nne-mil-del-2-musen-p-milen,"Den Grønne Mil, Del 2, Musen på milen",Stephen King,,Danish,4.27,11,1996-01-01,92.0,0.0,5.0,48.27926078028747
https://www.goodreads.com/book/show/63213162-stephen-king-5-books-collection-box-set,Stephen King 5 Books Collection Box Set,Stephen King,,English,4.7,10,2022-01-01,2880.0,0.0,31.0,74.28062970568104
https://www.goodreads.com/book/show/19416451-ghost-brothers-of-darkland-county---program-booklet,Ghost Brothers of Darkland County - Program Booklet,Stephen King,,,4.6,10,2012-06-05,64.0,0.0,86.0,64.70636550308008
https://www.goodreads.com/book/show/54682359-den-gr-nne-mil-del-5-en-natlig-udflugt,"Den Grønne Mil, Del 5, En natlig udflugt",Stephen King,,,4.6,10,1996-01-01,94.0,0.0,5.0,48.27926078028747
https://www.goodreads.com/book/show/36236428-na-zonsondergang,Na zonsondergang,Stephen King,,Dutch; Flemish,3.83,12,2017-04-13,463.0,0.0,21.0,69.56057494866529
https://www.goodreads.com/book/show/40200969-dark-tower-gunslinger-evil-ground-limited-release-2-issue-1st-print-comi,Dark Tower Gunslinger Evil Ground Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,4.18,11,2013-08-14,64.0,0.0,35.0,65.89733059548254
https://www.goodreads.com/book/show/44451948-marzenia-i-koszmary-tom-1,"Marzenia i koszmary, Tom #1",Stephen King,,,3.54,13,1993-01-01,299.0,0.0,10.0,45.281314168377826
https://www.goodreads.com/book/show/166893622-chattery-teeth-by-stephen-king-in-best-of-cemetery-dance---vol-one,CHATTERY TEETH By STEPHEN KING in BEST OF CEMETERY DANCE - VOL. ONE,Stephen King,,,4.18,11,2000-01-01,299.0,0.0,5.0,52.27926078028747
https://www.goodreads.com/book/show/13530116-nattmaror-och-dr-mlandskap---andra-boken,Nattmaror och drömlandskap - Andra boken,Stephen King,,Swedish,3.75,12,1993-01-01,454.0,0.0,16.0,45.281314168377826
https://www.goodreads.com/book/show/41877854,Здесь тоже водятся тигры,Stephen King,,,3.46,13,1968-01-01,299.0,0.0,4.0,20.279260780287473
https://www.goodreads.com/book/show/40660497-ono-ten-proshlogo,Ono. Ten proshlogo,Stephen King,,,5.0,9,2018-01-01,640.0,0.0,6.0,70.28062970568104
https://www.goodreads.com/book/show/36136033-l-orrore-del-buio,L'orrore del buio,Stephen King,,Italian,3.67,12,1996-01-01,276.0,0.0,5.0,48.27926078028747
https://www.goodreads.com/book/show/34370326-el-resplandor-volumen-ii,"El resplandor, Volumen II",Stephen King,,Spanish; Castilian,3.91,11,1977-01-01,266.0,0.0,8.0,29.281314168377826
https://www.goodreads.com/book/show/30132046-der-stra-envirus-zieht-nach-norden,Der Straßenvirus zieht nach Norden: Story aus Im Kabinett des Todes,Stephen King,,,3.82,11,2016-04-11,48.0,0.0,0.0,68.55578370978782
https://www.goodreads.com/book/show/18749360,แครี่,Stephen King,,Thai,4.2,10,2013-10-16,731.0,2.0,24.0,66.06981519507187
https://www.goodreads.com/book/show/155757.Modern_Classics_Collection,Modern Classics Collection,Stephen King,Horror,English,3.82,11,1987-12-01,2682.0,0.0,92.0,40.19438740588638
https://www.goodreads.com/book/show/98485979-desperacja,Desperacja,Stephen King,,,4.0,12,2011-01-01,544.0,0.0,7.0,63.279945242984255
https://www.goodreads.com/book/show/213701017-duistere-zaken,Duistere zaken,Stephen King,,,4.18,11,2024-05-21,696.0,3.0,13.0,76.66529774127311
https://www.goodreads.com/book/show/13500057,داستان‌های پراکنده,Stephen King,Short Stories,,3.31,13,2012-01-01,288.0,0.0,18.0,64.27926078028747
https://www.goodreads.com/book/show/60416381-the-book-banners,The Book-Banners: Adventure in Censorship is Stranger Than Fiction,Stephen King,Essays,,3.91,11,1992-03-20,299.0,0.0,10.0,44.49555099247091
https://www.goodreads.com/book/show/60702876-criture,Écriture: Mémoires d'un métier,Stephen King,,,3.82,11,2010-05-20,335.0,0.0,7.0,62.6611909650924
https://www.goodreads.com/book/show/109391829-nightshift-6-set,Nightshift 6 Set,Stephen King,,English,3.82,11,1987-04-27,299.0,0.0,14.0,39.59753593429158
https://www.goodreads.com/book/show/27228180-bizarre-adventures-29,Bizarre adventures #29,Stephen King,Horror,,3.73,11,1981-10-01,63.0,0.0,49.0,34.02874743326489
https://www.goodreads.com/book/show/28816708-hausentbindung,Hausentbindung: Story aus Albträume,Stephen King,,English,3.73,11,2016-02-01,63.0,0.0,0.0,68.36413415468857
https://www.goodreads.com/book/show/38891195---ii,ნაშუაღამევის ოთხი წუთი - წიგნი II,Stephen King,,Georgian,4.1,10,2016-01-01,533.0,0.0,17.0,68.27926078028747
https://www.goodreads.com/book/show/135258944-the-green-mile-part-two-the-mouse-on-the-mile,The Green Mile Part Two the Mouse on the Mile,Stephen King,,,4.56,9,1996-01-01,92.0,0.0,13.0,48.27926078028747
https://www.goodreads.com/book/show/59236262-a-harcos,A harcos,Stephen King,,,4.56,9,1982-01-01,248.0,0.0,0.0,34.280629705681044
https://www.goodreads.com/book/show/58791196-the-stand---das-letzte-gefecht,The Stand - Das letzte Gefecht: Band 3,Stephen King,,,4.56,9,2021-07-13,288.0,0.0,3.0,73.80971937029432
https://www.goodreads.com/book/show/53678476-a-incendi-ria,"A incendiária: O livro que inspirou o filme ""Chamas da Vingança"" (Coleção Biblioteca Stephen King)",Stephen King,,Portuguese,4.1,10,2018-04-06,598.0,0.0,18.0,70.54072553045859
https://www.goodreads.com/book/show/163462208-danse-macabre,Danse Macabre,Stephen King,,English,4.0,10,1981-01-01,299.0,4.0,35.0,33.281314168377826
https://www.goodreads.com/book/show/60386285-skybar,Skybar,Stephen King,,,3.08,13,1982-01-01,299.0,0.0,13.0,34.280629705681044
https://www.goodreads.com/book/show/44891777-mroczna-wieza-dluga-droga-do-domu,Mroczna wieza. Dluga droga do domu,Stephen King,,,4.44,9,2010-01-01,154.0,0.0,6.0,62.28062970568104
https://www.goodreads.com/book/show/33801277-corazones-en-la-atl-ntida-ii,Corazones en la Atlántida II,Stephen King,,Spanish; Castilian,3.64,11,2002-01-01,370.0,0.0,11.0,54.28062970568104
https://www.goodreads.com/book/show/56982060-jumper,Jumper,Stephen King,,English,2.67,15,1959-01-01,299.0,0.0,28.0,11.279945242984258
https://www.goodreads.com/book/show/61211535,এন. এবং ইন দ্য টল গ্রাস,Stephen King,,Bengali,3.55,11,2021-02-10,143.0,0.0,9.0,73.39082819986311
https://www.goodreads.com/book/show/43607060-etter-midnatt-iii-iv,Etter Midnatt III-IV,Stephen King,,Norwegian,4.33,9,1998-01-01,374.0,0.0,5.0,50.28062970568104
https://www.goodreads.com/book/show/42968152-r-yalar-karabasanlar-2,Rüyalar Karabasanlar 2,Stephen King,,Turkish,3.9,10,2017-01-01,207.0,2.0,4.0,69.28131416837782
https://www.goodreads.com/book/show/199431272-the-bill-hodges-trilogy-series-3-books-set-mass-market-paperback---mr,The Bill Hodges Trilogy Series 3 Books Set (Mass Market Paperback) - Mr. Mercedes; Finders Keepers; End of Watch,Stephen King,,English,4.88,8,2023-09-07,299.0,3.0,22.0,75.96167008898016
https://www.goodreads.com/book/show/37909850-codename,Codename: Mousetrap,Stephen King,,English,3.45,11,1965-10-27,299.0,0.0,53.0,18.09993155373032
https://www.goodreads.com/book/show/55246063,宠物公墓,Stephen King,,Chinese,4.11,9,2018-11-01,438.0,0.0,2.0,71.1129363449692
https://www.goodreads.com/book/show/53456701-semeterio-de-mascotas,SEMETERIO DE MASCOTAS,Stephen King,,English,4.11,9,1988-01-01,299.0,0.0,5.0,40.27926078028747
https://www.goodreads.com/book/show/48587940-minuit-4,Minuit 4,Stephen King,,French,3.7,10,2011-10-01,452.0,0.0,13.0,64.02737850787132
https://www.goodreads.com/book/show/20505632-jerusalems-lott-och-andra-noveller,Jerusalems Lott och andra noveller,Stephen King,,Swedish,3.36,11,2000-01-01,240.0,0.0,4.0,52.27926078028747
https://www.goodreads.com/book/show/61773143-2-stephen-king-books-1-rose-madder-2-duma-key,2 Stephen King Books! 1) Rose Madder 2) Duma Key,Stephen King,,English,4.1,10,2008-01-01,299.0,0.0,9.0,60.27926078028747
https://www.goodreads.com/book/show/56982060-jumper,Jumper,Stephen King,,English,2.67,15,1959-01-01,299.0,0.0,28.0,11.279945242984258
https://www.goodreads.com/book/show/34050614-la-dedicatoria-y-otros-desprop-sitos,La dedicatoria y otros despropósitos,Stephen King,,Spanish; Castilian,3.33,12,1996-07-01,184.0,0.0,11.0,48.77754962354552
https://www.goodreads.com/book/show/50258892-r-yalar-karabasanlar-1,Rüyalar Karabasanlar 1,Stephen King,,Turkish,3.64,11,1993-01-01,224.0,0.0,7.0,45.281314168377826
https://www.goodreads.com/book/show/35402068-das-pfefferkuchen-m-dchen,Das Pfefferkuchen-Mädchen: Story aus Sunset,Stephen King,,,3.9,10,2016-08-01,100.0,0.0,12.0,68.86242299794661
https://www.goodreads.com/book/show/53456701-semeterio-de-mascotas,SEMETERIO DE MASCOTAS,Stephen King,,English,4.11,9,1988-01-01,299.0,0.0,5.0,40.27926078028747
https://www.goodreads.com/book/show/50650282-golden-years,Golden Years,Stephen King,,,3.36,11,1991-01-01,299.0,0.0,43.0,43.279945242984255
https://www.goodreads.com/book/show/48587940-minuit-4,Minuit 4,Stephen King,,French,3.7,10,2011-10-01,452.0,0.0,13.0,64.02737850787132
https://www.goodreads.com/book/show/28698296-der-hometrainer,Der Hometrainer: Story aus Sunset,Stephen King,,English,3.36,11,2016-01-25,69.0,0.0,0.0,68.34496919917865
https://www.goodreads.com/book/show/28795376-rotjoch,Rotjoch,Stephen King,,,3.7,10,2015-01-01,67.0,0.0,26.0,67.27994524298425
https://www.goodreads.com/book/show/33541046-das-ende-des-ganzen-schlamassels,Das Ende des ganzen Schlamassels: Story aus Albträume,Stephen King,,German,4.11,9,2016-12-19,63.0,0.0,0.0,69.2457221081451
https://www.goodreads.com/book/show/123351389-stephen-king---set-of-4-books---full-dark-no-stars---desperation---lise,"STEPHEN KING - Set Of 4 Books - Full Dark, No Stars - Desperation - Lisey's Story/Under The Dome.",Stephen King,,English,4.5,8,2006-01-01,299.0,0.0,5.0,58.28062970568104
https://www.goodreads.com/book/show/60432338-throttle,Throttle,Stephen King,,,3.27,11,2009-01-01,299.0,0.0,25.0,61.281314168377826
https://www.goodreads.com/book/show/15361148-gerald-s-game-12,Gerald's Game 12,Stephen King,,,4.0,9,1993-07-01,299.0,0.0,11.0,45.776865160848736
https://www.goodreads.com/book/show/7823387,トウモロコシ畑の子供たち,Stephen King,,Japanese,4.5,8,1988-07-21,351.0,0.0,12.0,40.83230663928816
https://www.goodreads.com/book/show/48997906-the-shawshank-redemption,The Shawshank Redemption: Selected Stories. Уровень Intermediate,Stephen King,,English,4.38,8,2018-01-01,192.0,0.0,18.0,70.28062970568104
https://www.goodreads.com/book/show/31389684-regenzeit,Regenzeit: Story aus Albträume,Stephen King,,German,4.38,8,2016-08-08,54.0,0.0,0.0,68.88158795345653
https://www.goodreads.com/book/show/44451970-marzenia-i-koszmary-tom-2,"Marzenia i koszmary, Tom #2",Stephen King,,Polish,3.18,11,1993-01-01,413.0,0.0,14.0,45.281314168377826
https://www.goodreads.com/book/show/43788701-r-yalar-karabasanlar-3,Rüyalar Karabasanlar 3,Stephen King,,Turkish,3.89,9,2017-01-01,208.0,0.0,4.0,69.28131416837782
https://www.goodreads.com/book/show/43607106-forbannelsen,Forbannelsen,Stephen King,,Norwegian,3.89,9,1984-01-01,319.0,0.0,14.0,36.27926078028747
https://www.goodreads.com/book/show/63129630-la-c-pula-under-the-dome,La cúpula / Under the Dome,Stephen King,,Spanish; Castilian,5.0,7,2022-01-18,1300.0,4.0,3.0,74.32717316906229
https://www.goodreads.com/book/show/96176347-eymd,Eymd,Stephen King,,Icelandic,4.38,8,1987-01-01,326.0,0.0,3.0,39.279945242984255
https://www.goodreads.com/book/show/123765405-de-spelbreker,De spelbreker,Stephen King,,Dutch; Flemish,3.89,9,2020-04-27,299.0,5.0,15.0,72.59958932238193
https://www.goodreads.com/book/show/18339432-duistere-machten,Duistere Machten,Stephen King,,Dutch; Flemish,3.5,10,1984-01-01,156.0,0.0,17.0,36.27926078028747
https://www.goodreads.com/book/show/50258892-r-yalar-karabasanlar-1,Rüyalar Karabasanlar 1,Stephen King,,Turkish,3.64,11,1993-01-01,224.0,0.0,7.0,45.281314168377826
https://www.goodreads.com/book/show/144089280-stephen-king-s-the-waste-lands,Stephen King's The Waste Lands: The Dark Tower- Book III,Stephen King,,English,4.63,8,1991-01-01,299.0,0.0,18.0,43.279945242984255
https://www.goodreads.com/book/show/60457658-thin-scenery,Thin Scenery,Stephen King,,,4.11,9,2017-09-01,299.0,0.0,27.0,69.94661190965093
https://www.goodreads.com/book/show/35072023-stephen-kings-der-dunkle-turm-band-15---drei---bittere-medizin,"Stephen Kings Der dunkle Turm, Band 15 - Drei - Bittere Medizin",Stephen King,,German,4.38,8,2017-03-28,136.0,0.0,0.0,69.51676933607118
https://www.goodreads.com/book/show/59594737-the-bazaar-of-bad-dreams-elevation,The Bazaar of Bad Dreams / Elevation,Stephen King,,English,4.25,8,2021-01-01,299.0,2.0,3.0,73.28131416837782
https://www.goodreads.com/book/show/15929634-fenway-park-100-years,"Fenway Park 100 Years: The Official, Definitive History of America's Most Beloved Ballpark",Stephen King,,,4.86,7,2012-03-01,251.0,0.0,8.0,64.4435318275154
https://www.goodreads.com/book/show/57502997-the-stand---das-letzte-gefecht,The Stand - Das letzte Gefecht: Band 2,Stephen King,Comics,German,4.25,8,2021-03-23,300.0,0.0,2.0,73.50308008213553
https://www.goodreads.com/book/show/53127285-for-the-birds,For the Birds,Stephen King,,English,2.36,14,1986-01-01,299.0,0.0,43.0,38.28062970568104
https://www.goodreads.com/book/show/16085392-cavalier-archive-volume-1,Cavalier Archive Volume 1,Stephen King,,English,4.13,8,2012-10-01,110.0,0.0,73.0,65.02943189596166
https://www.goodreads.com/book/show/201624508-the-beggar-and-the-diamond,The Beggar and the Diamond,Stephen King,,English,3.67,9,1993-01-01,3.0,0.0,3.0,45.281314168377826
https://www.goodreads.com/book/show/197215587-the-bachman-books,The Bachman Books,Stephen King,,,4.71,7,1985-01-01,299.0,3.0,12.0,37.281314168377826
https://www.goodreads.com/book/show/58827334-stephen-king,Stephen King: The Stand - Das letzte Gefecht: Bd. 1,Stephen King,,German,4.13,8,2020-10-20,300.0,0.0,2.0,73.08145106091717
https://www.goodreads.com/book/show/58796184,অ্যা গুড ম্যারিজ,Stephen King,,Bengali,4.13,8,2014-09-01,110.0,0.0,3.0,66.94592744695414
https://www.goodreads.com/book/show/50765508-quatro-esta-es---vol-3---primavera-eterna,Quatro Estações - Vol. 3 - Primavera Eterna,Stephen King,,Portuguese,4.71,7,1998-01-01,99.0,0.0,4.0,50.28062970568104
https://www.goodreads.com/book/show/32079007-stumm,Stumm: Story aus Sunset,Stephen King,,English,3.56,9,2016-09-19,68.0,0.0,0.0,68.99657768651609
https://www.goodreads.com/book/show/7819643-it-4,It 〈4〉,Stephen King,,Japanese,4.57,7,1994-12-01,454.0,0.0,17.0,47.19507186858316
https://www.goodreads.com/book/show/57814628-the-tale-of-gray-dick,The Tale of Gray Dick,Stephen King,,,4.0,8,2003-02-23,299.0,0.0,16.0,55.42505133470226
https://www.goodreads.com/book/show/43551004,דולורס קלייבורן,Stephen King,,,4.43,7,2005-01-01,206.0,0.0,5.0,57.281314168377826
https://www.goodreads.com/book/show/34437863--,Я-дверь. Сборник фантастических рассказов,Stephen King,,Russian,3.88,8,1992-01-01,299.0,0.0,9.0,44.27926078028747
https://www.goodreads.com/book/show/56405414-2021-stephen-king-catalog,2021 Stephen King Catalog: Stephen King Goes to the Movies,Stephen King,,,4.43,7,2020-11-10,132.0,0.0,5.0,73.13894592744695
https://www.goodreads.com/book/show/29440737-klapperz-hne,Klapperzähne: Story aus Albträume,Stephen King,,German,3.88,8,2016-02-28,67.0,0.0,13.0,68.43805612594113
https://www.goodreads.com/book/show/43179834--,স্টিফেন কিং-এর গল্প ৩,Stephen King,,Bengali,3.0,10,2011-05-01,176.0,0.0,7.0,63.60848733744011
https://www.goodreads.com/book/show/49431535-d-solation,désolation,Stephen King,,,4.29,7,2018-01-01,824.0,0.0,13.0,70.28062970568104
https://www.goodreads.com/book/show/48657840-nattmaror-och-dr-mlandskap---f-rsta-boken,Nattmaror och drömlandskap - Första Boken,Stephen King,,Swedish,4.29,7,1993-01-01,402.0,0.0,5.0,45.281314168377826
https://www.goodreads.com/book/show/99765136-pokocha-a-toma-gordona,Pokochała Toma Gordona,Stephen King,,,3.67,9,2009-01-01,190.0,0.0,0.0,61.281314168377826
https://www.goodreads.com/book/show/101444868-everything-s-eventual,Everything's Eventual: Part 2,Stephen King,,English,3.56,9,2002-11-08,1.0,0.0,0.0,55.13210130047912
https://www.goodreads.com/book/show/204117879-briefe-aus-jerusalem---erz-hlungen-kosmischen-schreckens,Briefe aus Jerusalem - Erzählungen kosmischen Schreckens,Stephen King,,,3.88,8,2023-12-11,304.0,0.0,3.0,76.22176591375771
https://www.goodreads.com/book/show/62099830,কিং’স,Stephen King,,Bengali,3.75,8,2021-01-01,96.0,0.0,6.0,73.28131416837782
https://www.goodreads.com/book/show/48657840-nattmaror-och-dr-mlandskap---f-rsta-boken,Nattmaror och drömlandskap - Första Boken,Stephen King,,,4.29,7,1993-01-01,402.0,0.0,5.0,45.281314168377826
https://www.goodreads.com/book/show/49431535-d-solation,désolation,Stephen King,,French,4.29,7,2018-01-01,824.0,0.0,13.0,70.28062970568104
https://www.goodreads.com/book/show/43179834--,স্টিফেন কিং-এর গল্প ৩,Stephen King,,Bengali,3.0,10,2011-05-01,176.0,0.0,7.0,63.60848733744011
https://www.goodreads.com/book/show/40978465-dark-tower-battle-of-jericho-hill-5-issue-1st-print-comic-set,Dark Tower Battle of Jericho Hill 5 Issue 1st Print Comic Set,Stephen King,,English,5.0,6,2010-06-08,160.0,0.0,30.0,62.71321013004791
https://www.goodreads.com/book/show/11961978-bayang-bayang-temaram-night-shift-jilid-1,Bayang-bayang Temaram [Night Shift] jilid 1,Stephen King,,,4.14,7,1986-08-01,299.0,2.0,34.0,38.861054072553046
https://www.goodreads.com/book/show/61307222-talisman-series-2-books-collection-set-by-stephen-king,Talisman Series 2 Books Collection Set By Stephen King,Stephen King,,English,4.14,7,2021-01-01,299.0,0.0,13.0,73.28131416837782
https://www.goodreads.com/book/show/61128207-i-figli-del-grano,I figli del grano,Stephen King,,Italian,4.14,7,1978-01-01,299.0,0.0,3.0,30.28062970568104
https://www.goodreads.com/book/show/33387622-beneath-the-silver-sky,Beneath The Silver Sky: Brenden Badt's Bold Ballad,Stephen King,,English,4.67,6,2016-12-12,224.0,2.0,43.0,69.22655715263518
https://www.goodreads.com/book/show/4486934,Команда скелетов. Сердца в Атлантиде,Stephen King,,Russian,4.67,6,2004-05-27,1008.0,0.0,0.0,56.681724845995895
https://www.goodreads.com/book/show/13480904-horror-story-n-16,Horror Story n. 16,Stephen King,,Italian,4.67,6,1994-04-01,223.0,0.0,98.0,46.52703627652293
